,TRTID10,state,county,tract,placefp10,cbsa10,metdiv10,ccflag10,POP00SF3,RUANC00,ITANC00,GEANC00,IRANC00,SCANC00,RUFB00,ITFB00,GEFB00,IRFB00,SCFB00,FB00,NAT00,N10IMM00,AG5UP00,OLANG00,LEP00,AG25UP00,HS00,COL00,AG15UP00,Mar-00,WDS00,CLF00,UNEMP00,DFLABF00,FLABF00,EMPCLF00,PROF00,MANUF00,SEMP00,AG18CV00,VET00,CNI16U00,DIS00,DPOV00,NPOV00,N65POV00,DFMPOV00,NFMPOV00,DWPOV00,NWPOV00,DBPOV00,NBPOV00,DNAPOV00,NNAPOV00,DHPOV00,NHPOV00,DAPOV00,NAPOV00,INCPC00,HU00SP,H30OLD00,OHU00SP,H10YRS00,DMULTI00,MULTI00,HINC00,HINCW00,HINCB00,HINCH00,HINCA00,MHMVAL00,MRENT00,HH00,HHW00,HHB00,HHH00,HHA00,geoid
41735,34025800601,NJ,Monmouth County,Census Tract 8006.01,53205,35620,20764,0,5286.508236,61.37768745,1107.972885,596.3470578,1332.497123,54.49009442,0.08542930300000001,41.13039209,19.10341442,11.14388093,0.0,224.38302799999997,157.14655109999998,44.71490836,4885.493902,397.738234,62.76436746,3334.6883620000003,2165.969095,406.6096679,3979.186468,2241.7479329999996,721.8290038,2692.322475,144.7958414,2089.7551,1246.065481,2547.526634,623.5898569,206.2094991,64.20050657,3754.891539,422.2031767,3379.5444810000004,547.329917,5286.481258,401.5727158,80.57552373,1356.569064,62.7958414,4797.127033,370.8892815,97.35070977,4.09891814,19.12139954,0.035970233,344.10875489999995,26.21132512,5.795841396,0.38668000700000005,20190.29831,1907.638197,1291.34959,1784.98174,970.105947,1907.638197,180.4666312,55257.09237,54887.1353,100442.9865,75970.61689,68749.99862,132885.1323,683.6692334,1787.977243,1661.790226,28.14837721,70.8632856,0.139384657,34025800601
41736,34025800602,NJ,Monmouth County,Census Tract 8006.02,99999,35620,20764,0,3740.0,10.0,862.0,336.0,893.0,87.0,0.0,9.0,0.0,31.0,0.0,201.0,165.0,22.0,3465.0,271.0,18.0,2394.0,1297.0,459.0,2850.0,1772.0,403.0,1940.0,40.0,1462.0,836.0,1900.0,584.0,168.0,106.0,2701.0,269.0,2457.0,365.0,3729.0,71.0,9.0,993.0,7.0,3420.0,71.0,30.0,0.0,15.0,0.0,149.0,0.0,73.0,0.0,29480.0,1192.0,702.0,1173.0,485.0,1192.0,14.0,69900,67361,200001,82499,156818.1818,178600,790,1174.0,1085.0,5.0,46.0,19.0,34025800602
41737,34025800701,NJ,Monmouth County,Census Tract 8007.01,99999,35620,20764,0,5094.0,56.0,1339.0,550.0,1292.0,54.0,0.0,26.0,21.0,22.0,8.0,327.0,166.0,50.0,4704.0,409.0,48.0,3326.0,1410.0,902.0,3973.0,2431.0,446.0,2730.0,112.0,1969.0,1264.0,2618.0,945.0,222.0,184.0,3742.0,435.0,3472.0,509.0,5078.0,113.0,11.0,1435.0,19.0,4535.0,89.0,119.0,13.0,7.0,0.0,244.0,0.0,148.0,11.0,27945.0,1634.0,924.0,1615.0,764.0,1634.0,30.0,78825,79552,72708,67639,101470.5882,197600,1342,1624.0,1495.0,25.0,48.0,44.0,34025800701
41738,34025800702,NJ,Monmouth County,Census Tract 8007.02,99999,35620,20764,0,3515.0,58.0,1163.0,224.0,782.0,20.0,0.0,58.0,1.0,0.0,0.0,235.0,194.0,12.0,3294.0,373.0,23.0,2375.0,1054.0,673.0,2752.0,1840.0,397.0,1581.0,57.0,1475.0,671.0,1524.0,606.0,132.0,128.0,2589.0,373.0,2103.0,273.0,3515.0,116.0,61.0,944.0,0.0,3329.0,112.0,14.0,4.0,0.0,0.0,80.0,0.0,63.0,0.0,27387.0,1241.0,706.0,1237.0,631.0,1241.0,275.0,65491,66250,15250,48750,85416.66667,225700,243,1251.0,1195.0,9.0,23.0,24.0,34025800702
41739,34025800800,NJ,Monmouth County,Census Tract 8008,99999,35620,20764,0,6982.565970000001,142.8683624,1619.5076900000001,499.5397034,1531.588745,185.8287659,42.96041489,48.9548912,16.984350199999998,10.98987389,0.0,612.4356688999999,268.75234989999996,277.7440796,6546.967285,817.2469482000001,39.96317673,4826.552734000001,1887.260986,1532.587769,5583.85498,3530.746582,696.3583374,3740.553223,135.87480159999998,2744.471191,1672.4589839999999,3604.678467,1485.6311039999998,374.6547852,257.76248169999997,5300.116211,626.4227905,4744.62793,608.4393311000001,6975.572415000001,146.8646698,58.94568634,1953.200195,8.991714477999999,6344.154297,146.8646698,37.96501923,0.0,16.984350199999998,0.0,303.7201538,0.0,237.78089900000003,0.0,28230.000210000002,2592.611084,1694.438721,2569.6323239999997,1379.728638,2592.611084,566.4780272999999,67469.99854,67194.99974, ,72082.9995,72321.42689,179599.9999,833.9999572,2574.627686,2348.835693,0.0,94.91254425,117.89137269999999,34025800800
41740,34025800900,NJ,Monmouth County,Census Tract 8009,99999,35620,20764,0,5790.422364,121.20747560000001,1061.2096609999999,755.9867353,941.744777,78.80202588,0.056285609,49.09213647,43.36585562,10.76973958,0.032586403,483.99028939999994,260.8675786,157.2105327,5448.972146,561.4733337,46.25767896,4142.172206,1302.656123,1621.629615,4640.039546,2697.3300879999997,897.6908674,3019.555946,92.52833608,2391.38481,1314.228409,2927.027625,1319.161282,182.2099364,453.4808574,4420.760167,661.6938597,3710.9632560000005,353.1113117,5447.056453,83.18558693,21.71782586,1468.949492,0.505712666,4817.884932,69.36664045,237.0994974,13.46330929,14.42497444,0.0,189.78811969999998,0.08294720900000001,159.85592509999998,0.0,50574.1609,2217.524637,1072.310346,2123.3587,1236.5677349999999,2217.524637,494.3349422,84059.77917,83301.6278,91279.68846,104071.7086,74964.93041,268196.9609,783.551807,2111.873617,1896.405673,79.08282601,67.71722624,59.67903806,34025800900
41741,34025801000,NJ,Monmouth County,Census Tract 8010,99999,35620,20764,0,3464.0,58.18800133,873.6514037000001,231.17613640000002,878.4603944,47.12182486,0.0,10.07670454,8.067680478,8.016544117,0.0,205.75350930000002,94.40608287,66.24515374,3193.469084,272.8738302,39.07219251,2347.437166,704.0198862999999,1038.5237300000001,2661.210227,1785.1976940000002,321.3912098,1732.691009,56.14288101,1364.71641,759.0409424,1676.548128,801.0514705,108.282754,177.70538100000002,2534.868816,335.02874330000003,2205.764873,147.54595580000003,3463.463068,91.12483288,11.03308823,959.2830882000001,11.0,3221.483957,83.10377673,6.369986624,0.021056149,0.022560159,0.0,108.29478610000001,0.0,110.2496658,8.0,37953.1862,1276.439672,833.6589237000001,1246.295287,663.9161096,1276.439672,168.7625334,90875.62291,94126.214,25114.43994,66034.15103,124806.4838,246452.2641,790.9701293,1242.277239,1164.9418449999998,6.123328872,42.10528074,24.09324866,34025801000
41742,34025801100,NJ,Monmouth County,Census Tract 8011,99999,35620,20764,0,4289.0,82.0,933.0,264.0,874.0,157.0,0.0,11.0,17.0,23.0,16.0,334.0,255.0,42.0,3960.0,411.0,40.0,2834.0,715.0,1487.0,3282.0,2364.0,338.0,2113.0,32.0,1643.0,883.0,2081.0,1110.0,165.0,268.0,3088.0,439.0,2743.0,207.0,4285.0,77.0,36.0,1201.0,0.0,3998.0,59.0,9.0,0.0,3.0,0.0,71.0,0.0,172.0,18.0,45137.0,1477.0,727.0,1442.0,779.0,1477.0,137.0,109231,109325,150386,51250,106250,325800,578,1445.0,1393.0,9.0,4.0,35.0,34025801100
41743,34025801200,NJ,Monmouth County,Census Tract 8012,99999,35620,20764,0,3710.0,99.0,956.0,410.0,809.0,81.0,0.0,12.0,6.0,11.0,0.0,229.0,144.0,85.0,3454.0,184.0,33.0,2451.0,429.0,1479.0,2829.0,2186.0,128.0,1839.0,48.0,1420.0,744.0,1791.0,1084.0,131.0,225.0,2653.0,345.0,2445.0,169.0,3710.0,86.0,14.0,1140.0,12.0,3451.0,77.0,15.0,0.0,0.0,0.0,37.0,9.0,151.0,0.0,55931.0,1192.0,566.0,1186.0,548.0,1192.0,6.0,130694,131519,127308,175492,116071.4286,355000,0,1182.0,1117.0,9.0,14.0,36.0,34025801200
41744,34025801300,NJ,Monmouth County,Census Tract 8013,99999,35620,20764,0,6069.0,168.0,1726.0,600.0,1376.0,134.0,8.0,47.0,25.0,53.0,15.0,402.0,308.0,59.0,5754.0,409.0,7.0,4523.0,1405.0,1973.0,4972.0,3124.0,1167.0,2521.0,73.0,2807.0,1165.0,2448.0,1284.0,206.0,285.0,4741.0,787.0,3056.0,282.0,6069.0,73.0,21.0,1662.0,0.0,5832.0,73.0,0.0,0.0,0.0,0.0,66.0,0.0,129.0,0.0,36478.0,2752.0,983.0,2646.0,1263.0,2752.0,708.0,64181,62716, ,110155,178846.1538,184600,841,2641.0,2593.0,0.0,19.0,29.0,34025801300
41745,34025801400,NJ,Monmouth County,Census Tract 8014,22740,35620,20764,0,4091.0,45.0,1148.0,348.0,862.0,100.0,0.0,32.0,28.0,21.0,0.0,212.0,147.0,62.0,3778.0,277.0,10.0,2700.0,934.0,1016.0,3136.0,2050.0,389.0,2324.0,35.0,1591.0,1048.0,2289.0,883.0,171.0,218.0,2954.0,377.0,2681.0,241.0,4091.0,74.0,5.0,1173.0,13.0,3904.0,64.0,5.0,5.0,0.0,0.0,167.0,5.0,4.0,0.0,29609.0,1402.0,1152.0,1387.0,703.0,1402.0,28.0,80838,80276,6250,110352,67500,198800,876,1383.0,1329.0,5.0,45.0,4.0,34025801400
41746,34025801500,NJ,Monmouth County,Census Tract 8015,40320,35620,20764,0,6255.0,116.0,1719.0,590.0,1352.0,108.0,12.0,40.0,9.0,0.0,7.0,505.0,296.0,127.0,5852.0,578.0,27.0,4131.0,1239.0,2019.0,4801.0,3316.0,528.0,3059.0,82.0,2386.0,1258.0,2977.0,1603.0,217.0,425.0,4511.0,583.0,3855.0,530.0,6255.0,348.0,118.0,1731.0,37.0,5657.0,327.0,44.0,7.0,0.0,0.0,154.0,6.0,320.0,8.0,37910.0,2160.0,1148.0,2121.0,1060.0,2160.0,288.0,94199,92286,125234,107410,118103.4483,298400,386,2136.0,1961.0,15.0,52.0,84.0,34025801500
41747,34025801600,NJ,Monmouth County,Census Tract 8016,36480,35620,20764,0,6090.491781000001,83.62231445,1101.0271,519.6529541,1438.50293,108.50990300000001,18.91456985,28.86960793,22.89658546,31.85611916,0.0,527.6169434,253.85345460000002,158.28509519999997,5644.506348,606.2617798,169.23562619999998,3916.311768,2650.0310059999997,356.39031980000004,4690.813477000001,2158.251953,1069.171021,2949.67749,176.2041626,2381.244873,1342.93457,2773.473389,573.4101562999999,267.7904968,265.7994995,4404.108397999999,487.796814,3884.4555659999996,958.670105,6084.5187590000005,1012.427307,127.42447659999998,1454.430908,176.2041626,5341.873047,861.1107178,77.64929199,21.90108109,26.87860107,7.964029789,466.8912353999999,46.7886734,176.2041626,85.61331940000001,17762.00024,2355.361816,1848.6503910000001,2210.018311,1351.894043,2355.361816,767.5333862000001,37453.00098,37611.99886,56093.99888,34666.99931,68750.00146,106300.0013,649.0000012,2209.022705,1946.209839,32.85162354,191.1367188,30.86061478,34025801600
41748,34025801700,NJ,Monmouth County,Census Tract 8017,36480,35620,20764,0,4614.0,35.0,892.0,399.0,1115.0,71.0,0.0,13.0,11.0,16.0,0.0,252.0,171.0,48.0,4270.0,380.0,59.0,2920.0,2094.0,293.0,3549.0,1478.0,982.0,2196.0,209.0,1887.0,1094.0,1987.0,425.0,155.0,76.0,3359.0,381.0,2941.0,584.0,4447.0,857.0,70.0,1101.0,159.0,3935.0,739.0,104.0,59.0,0.0,0.0,305.0,51.0,55.0,0.0,16961.0,1903.0,1491.0,1652.0,1061.0,1903.0,725.0,33620,32936, ,31875,70657.89474,93900,629,1653.0,1533.0,0.0,87.0,27.0,34025801700
41749,34025801800,NJ,Monmouth County,Census Tract 8018,74540,35620,20764,0,6649.007577,26.00015513,1449.00115,678.0005217999999,1249.001436,93.00010678,0.0,14.00001813,6.000016117,0.0,1.6100000000000002e-05,339.0011705,176.0005137,127.00042309999999,6177.007128,712.0014707,179.0002478,4167.005147,2796.0026629999998,355.00095489999995,5041.006042,2814.002734,871.0014143,3418.004209,188.0002156,2457.002968,1516.001793,3230.003993,737.0013277,377.00041699999997,191.00018740000002,4719.005770000001,595.0007192,4404.005333,753.0008905000001,6641.007547,319.0006487,30.0,1732.0018149999999,57.00006044,5883.005486,319.0003606,11.00073333,8.06e-06,12.0,0.0,590.0009348,0.00023772900000000003,40.00032436,4.23e-05,20973.001490000002,2229.003141,1719.002412,2143.002978,1107.002091,2229.003141,118.0013861,59945.98108,59118.98441,102261.8056,70191.92536,66250.0554,132799.9999,779.9997941,2147.002958,1965.002315,6.000243772999999,144.000276,25.00010073,34025801800
41750,34025801900,NJ,Monmouth County,Census Tract 8019,36810,35620,20764,0,3760.992378,76.99984741,570.9988403,258.9994812,712.9985352000001,52.99989319,0.0,8.99998188,7.999983788,0.0,7.999983788,580.9988403,254.9994812,209.9995728,3537.99292,729.9985352000001,122.99974820000001,2554.994873,1321.997314,473.999054,2998.993896,1356.997192,701.9985962000001,2088.99585,106.9997864,1472.99707,889.9981688999999,1981.995972,658.9986572,206.999588,92.99980927,2863.994141,356.99926760000005,2646.994629,441.999115,3745.9924090000004,321.9993591,0.0,900.9981688999999,29.99993896,2722.994385,178.99963380000003,363.99926760000005,3.999991894,0.0,0.0,463.999054,117.9997635,160.99967959999998,20.99995804,22277.99968,1558.996826,1196.997559,1477.996948,1037.997925,1558.996826,687.9985962000001,46207.99857,45885.99963,48249.99957,31249.99932,80000.00267,132700.0031,727.999975,1467.99707,1148.997681,120.99975590000001,136.9997253,49.999897,34025801900
41751,34025802000,NJ,Monmouth County,Census Tract 8020,36810,35620,20764,0,3807.0,12.0,886.0,522.0,539.0,46.0,0.0,22.0,13.0,13.0,12.0,237.0,105.0,67.0,3606.0,475.0,47.0,2790.0,1506.0,376.0,3147.0,1516.0,900.0,1897.0,86.0,1729.0,858.0,1811.0,574.0,178.0,144.0,3068.0,409.0,2217.0,289.0,3807.0,265.0,108.0,899.0,12.0,3239.0,174.0,163.0,9.0,6.0,0.0,343.0,73.0,32.0,9.0,24285.0,1841.0,1196.0,1786.0,1088.0,1841.0,890.0,39018,41875,35066,48438,30892.85714,150300,427,1797.0,1538.0,89.0,139.0,23.0,34025802000
41752,34025802100,NJ,Monmouth County,Census Tract 8021,99999,35620,20764,0,6610.0,66.0,1841.0,314.0,1619.0,140.0,11.0,21.0,19.0,23.0,0.0,597.0,429.0,101.0,6193.0,895.0,178.0,4522.0,2452.0,823.0,5157.0,3289.0,715.0,3127.0,193.0,2679.0,1383.0,2934.0,974.0,310.0,209.0,4951.0,712.0,4042.0,545.0,6610.0,356.0,72.0,1841.0,54.0,5911.0,309.0,55.0,0.0,0.0,0.0,356.0,47.0,260.0,0.0,22824.0,2330.0,1405.0,2293.0,1053.0,2330.0,157.0,58325,58019,36875,39583,85156.25,165600,383,2307.0,2140.0,12.0,84.0,49.0,34025802100
41753,34025802200,NJ,Monmouth County,Census Tract 8022,99999,35620,20764,0,4267.0,27.0,1164.0,456.0,880.0,33.0,0.0,0.0,5.0,12.0,5.0,133.0,95.0,14.0,3993.0,293.0,34.0,2848.0,1704.0,328.0,3336.0,2008.0,492.0,2280.0,58.0,1680.0,1042.0,2222.0,558.0,178.0,103.0,3134.0,459.0,2794.0,362.0,4267.0,114.0,39.0,1154.0,0.0,3855.0,103.0,62.0,0.0,0.0,0.0,242.0,4.0,54.0,0.0,22431.0,1538.0,1036.0,1472.0,672.0,1538.0,51.0,60870,56923,92844,82370,95454.54545,132000,606,1492.0,1374.0,25.0,54.0,18.0,34025802200
41754,34025802300,NJ,Monmouth County,Census Tract 8023,99999,35620,20764,0,4580.1218770000005,17.84076881,1316.252319,496.5680847,879.1534424,141.7350006,0.0,26.76115417,18.83192253,14.86730766,0.0,262.6557617,205.1688385,28.74346161,4311.519043,306.26654049999996,29.73461533,3166.736572,1943.65271,460.88653560000006,3670.242676,2157.741943,670.0200195,2154.768555,81.27461243,1968.4315190000002,980.2511597000001,2073.493896,662.0907593,206.16000369999998,116.9561539,3493.8173829999996,549.0992432,2747.478516,341.9480591,4383.873418,102.08884429999999,41.62845993,1179.4730220000001,7.92923069,3986.420654,97.13307953,73.34538269,0.0,0.0,0.0,235.8946075,0.0,72.35423279,4.955769062,27626.998839999997,1568.996582,1107.118774,1541.244263,631.3649902000001,1568.996582,158.58461,64861.00041,62716.00207,92294.99926,73437.99874,199999.9966,176200.0078,223.9999997,1540.253052,1442.128784,14.86730766,55.50461578,27.75230789,34025802300
41755,34025802400,NJ,Monmouth County,Census Tract 8024,99999,35620,20764,0,5856.828441,104.5383075,1596.735324,312.7957495,1279.304294,80.68670058,5.970393181,43.85998963,0.018577278,19.911097899999998,0.005418971999999999,661.8360871,430.5716334,174.4148627,5481.363032,808.3567717999999,80.71622062,3986.238925,1596.393974,1180.0095820000001,4592.815858,3099.635302,502.14619780000004,3152.1543890000003,158.28967319999998,2312.9532510000004,1411.24439,2993.864563,1219.5216699999999,168.42452600000001,203.3942149,4322.892218999999,516.9075916,3920.2030229999996,444.02373190000003,5814.787174,153.3993367,30.89598889,1645.45453,23.91179949,4885.088267,98.60223913,158.2751012,0.0,5.970393181,0.0,377.30190269999997,54.75028307,347.2461577,0.041395519,28211.730560000004,1947.3736800000001,1258.2788070000001,1916.439807,874.9040758,1947.3736800000001,42.89982991,77325.10978,75658.13253,66438.54998,89483.28046,83892.72268,188036.1895,1052.201936,1912.4588899999999,1690.17938,41.80796013,83.64657063,82.86632804,34025802400
41756,34025802500,NJ,Monmouth County,Census Tract 8025,13630,35620,20764,0,3519.0729880000004,36.80206299,546.0630493,222.8016815,647.517395,11.93580437,0.0,0.0,0.0,4.97325182,0.0,289.44326780000006,187.9889221,32.82346344,3251.511963,437.64614869999997,71.61482239,2347.3747559999997,1402.4570310000001,351.11157230000003,2777.063721,1434.285767,493.3465881,1878.894531,88.52388,1372.617554,885.2388306,1790.370605,403.8280334,232.74818419999997,127.3152466,2581.1176760000003,350.11694339999997,2334.444336,424.71569819999996,3394.741692,186.99426269999998,19.89300728,904.137207,40.78066635,2433.909424,180.031723,515.2288818,0.0,0.0,0.0,336.1918335,6.9625525470000005,42.76996613,0.0,22873.99993,1171.69812,861.3671875,1142.8532710000002,489.367981,1171.69812,46.74856567,57097.99803,54582.99938,59860.99981,73124.99815,137499.9976,122199.9974,712.0000163,1146.831909,882.2548828,154.1708069,75.59342957,26.8555603,34025802500
41757,34025802600,NJ,Monmouth County,Census Tract 8026,99999,35620,20764,0,3903.484623,6.909239188,553.8516135,184.89481999999998,498.80111619999997,38.29547517,0.0,34.51548804,0.0,8.623709547999999,0.0,659.3396935,338.5384275,212.5005443,3673.894335,743.9173589,98.16902101,2720.384417,1289.3903460000001,605.3767552,3105.263325,1682.9100019999998,499.1696506,2205.8814820000002,71.22726995,1556.256825,1027.36033,2134.654281,702.9194202000001,299.6610668,138.5850816,2965.032536,314.0164287,2743.208942,541.448437,3864.3869799999998,245.18189730000003,27.74391305,1019.5938199999999,38.31612501,2109.318848,97.74914083,1060.410745,108.01160130000001,10.48961163,0.0,350.0605438,6.141486436,235.7417254,4.885021158,25592.79996,1595.829428,819.1549692000001,1532.581936,1060.4641390000002,1595.829428,681.5134087,52800.35748,50337.25312,49546.97081,53018.24835,70355.86905,135471.8669,687.3723508,1528.671239,889.029388,365.8693627,125.7477315,106.07315929999999,34025802600
41758,34025802700,NJ,Monmouth County,Census Tract 8027,71280,35620,20764,0,3483.0,126.0,816.0,172.0,614.0,55.0,0.0,8.0,0.0,25.0,0.0,348.0,175.0,110.0,3247.0,558.0,110.0,2428.0,842.0,983.0,2729.0,1782.0,378.0,1912.0,57.0,1395.0,913.0,1855.0,883.0,118.0,122.0,2574.0,320.0,2233.0,236.0,3483.0,124.0,15.0,1031.0,22.0,2806.0,90.0,258.0,0.0,0.0,0.0,173.0,30.0,207.0,4.0,29948.0,1239.0,909.0,1223.0,653.0,1239.0,70.0,74665,75073,61667,95549,106250,174400,635,1225.0,1031.0,86.0,49.0,50.0,34025802700
41759,34025802800,NJ,Monmouth County,Census Tract 8028,71280,35620,20764,0,4438.0,180.0,1027.0,355.0,691.0,20.0,0.0,11.0,15.0,5.0,0.0,522.0,385.0,145.0,4088.0,532.0,72.0,3270.0,896.0,1652.0,3607.0,2344.0,444.0,2525.0,59.0,1876.0,1178.0,2466.0,1336.0,180.0,133.0,3479.0,402.0,3067.0,457.0,4414.0,159.0,16.0,1293.0,24.0,3659.0,97.0,93.0,8.0,0.0,0.0,207.0,22.0,373.0,0.0,34011.0,1786.0,1038.0,1770.0,951.0,1786.0,450.0,80000,79014,46625,93416,80357.14286,175400,872,1766.0,1505.0,51.0,47.0,153.0,34025802800
41760,34025802900,NJ,Monmouth County,Census Tract 8029,71280,35620,20764,0,1914.579009,85.85617712,382.89059310000005,225.49073969999998,312.3447897,50.10299675,0.252795637,16.19768089,9.113487378,0.217685133,0.0,157.9242394,77.77832228,16.84825623,1796.19403,196.5819423,16.97480527,1405.002133,385.5557113,619.3031070000001,1568.715949,1024.947526,167.4380361,1142.594275,67.38750848,747.094049,516.3649216,1075.206706,618.365217,117.7282781,75.18695992,1514.517323,190.3753696,1372.42514,191.8762907,1913.352437,83.60767788,0.536354229,576.6078365000001,12.42848255,1699.074079,63.96500936,56.02350223,0.400259763,0.0,0.0,72.40129697,19.16583852,85.2907064,0.076568358,34322.088639999994,693.6987467,570.1579294,679.8366308,311.36800889999995,693.6987467,78.17584777,87983.7974,92248.6782,49448.86683,76899.66797,53755.71219,188529.1509,850.5019657,738.5562067000001,675.045131,18.59296218,22.41911989,22.56219409,34025802900
41761,34025803000,NJ,Monmouth County,Census Tract 8030,44520,35620,20764,0,5175.1735100000005,79.32481715,1091.235965,463.6797006,748.2369259,47.03525427,0.039911807,53.89144662,23.96316354,0.0343685,0.0,584.9539465,363.8303942,126.18658590000001,4825.1927350000005,856.4956986,148.8124999,3517.382661,1403.865339,1091.6867630000002,4073.661572,2336.397031,660.704081,2680.0478160000002,141.9448142,2050.017432,1192.143261,2538.1031550000002,1121.960811,214.07800319999996,254.67532169999998,3861.905388,347.80528189999995,3323.739012,420.7689589,5160.036008,330.6424276,58.86382094,1369.214902,40.96095575,4177.681756,206.9310576,333.27972139999997,0.06319369400000001,0.0,0.0,296.5402284,88.76709569,252.81979819999998,34.88106918,30450.379910000003,2063.5419629999997,1293.169407,2002.5835140000002,1051.026337,2063.5419629999997,654.0301979,68217.81819,69828.15135,56222.81737,68097.96809,78634.29191,178113.4976,750.2061796,1955.945164,1655.2837,118.7183264,80.84872683,101.1044112,34025803000
41762,34025803100,NJ,Monmouth County,Census Tract 8031,44520,35620,20764,0,3776.751999,33.77439489,661.1159938999999,260.42772310000004,560.7426289,21.8967198,0.0,26.85748842,0.0,5.969534342999999,0.0,746.6564925,139.4624902,528.601705,3534.1437920000003,842.1015989,130.2210843,2720.577834,1119.867291,803.1954811,3079.575693,1624.863062,476.3288853,2233.305402,95.42828378,1512.4818710000002,1012.280921,2137.876966,843.0429386,171.1928739,182.90682130000002,2934.404822,316.204768,2711.668493,385.0163263,3776.702643,153.24814369999999,12.94542778,992.4089244999999,24.87607084,2747.61333,69.64096040000001,277.42266980000005,36.88134829999999,0.013241755,0.0,288.4432307,60.58734286,442.23067689999993,16.88900314,30155.03928,1581.0563730000001,1103.384049,1536.286615,1110.640392,1581.0563730000001,781.443274,60045.80622,59054.4185,68265.39499,46259.00229,67796.13375,176445.5394,737.9394054,1522.378113,1141.21033,92.82090947,119.33170849999999,169.9553851,34025803100
41763,34025803201,NJ,Monmouth County,Census Tract 8032.01,99999,35620,20764,0,3580.2023729999996,35.9325958,1006.7385019999999,199.8294654,375.9370003,49.11468601,0.0,48.98267972,11.16278575,5.62494722,3.5396757130000003,713.1800704,448.8182738,180.3598229,3381.40773,871.6340349,74.17746478,2440.539885,751.3883562000001,1185.934031,2794.597389,1842.532448,378.98567099999997,1699.348413,44.30535769,1473.286892,757.0632472,1655.0430509999999,985.7801074999999,158.17947949999999,255.79109759999997,2633.509102,277.7287545,2225.989475,128.9804811,3428.001545,98.74668437,29.829896,988.3405685,19.33492007,2597.721685,54.26449305,35.19616854,0.0,0.0,0.0,100.2090408,14.15870285,625.5275477999999,26.78381178,43974.1875,1238.836758,279.8273335,1183.553381,775.1205568,1238.836758,64.98120022,98318.35231,90915.09601,92726.33472,95566.71128,126029.3596,336900.3178,1279.393822,1183.152151,940.0970545,9.164622932999999,37.02011111,178.7787075,34025803201
41764,34025803202,NJ,Monmouth County,Census Tract 8032.02,99999,35620,20764,0,5493.847817,55.68833409,1544.27395,303.8067393,575.6053757,74.4636223,0.029606697999999997,75.39618725,16.98671605,8.596649204,5.45490551,1099.328172,691.4413055,278.4818805,5188.710695000001,1343.74282,114.37170800000001,3744.4850869999996,1143.565095,1828.1699600000002,4287.344929,2830.090725,578.848207,2609.728891,68.13036025,2259.328586,1162.4413769999999,2541.598598,1517.6075119999998,242.2360111,393.85856989999996,4039.7816020000005,424.26447469999994,3418.329388,197.0477514,5261.338355,151.7651439,45.64565819,1517.7319300000001,29.82405163,3981.7693719999997,83.0002007,54.18335091,0.0,0.029606697999999997,0.0,153.5944675,22.09101677,964.8721442,41.21902756,44047.1586,1900.79322,424.77514019999995,1815.762698,1191.6104599999999,1900.79322,98.53436434,98534.2684,91150.085,92346.64253,95770.17792,125881.1049,337579.9527,1295.889947,1815.136044,1440.59479,14.16011261,56.82871161,275.6026664,34025803202
41765,34025803300,NJ,Monmouth County,Census Tract 8033,99999,35620,20764,0,6765.0491680000005,286.7477722,1544.641235,441.6115416999999,832.2678833,110.9024429,43.96133041,34.96923828,18.98330116,0.0,7.992969036,1160.97876,922.1887816999999,124.8901443,6372.394531,1500.679932,129.8857422,4255.256836,824.2749022999999,2692.631348,4967.630371,3664.7763670000004,386.6598816,2930.4223629999997,75.93320465,2502.79834,1207.9375,2854.489014,2011.230835,243.785553,404.644043,4658.901855,502.55792239999994,4180.322754,448.60537719999996,6654.146723,268.76358030000006,22.97978592,1846.375854,43.96133041,5266.367676,236.7917023,18.98330116,0.0,5.994726657999999,0.0,215.81016540000002,3.996484518,1020.1026609999999,27.97539139,52893.99884,2017.225586,703.3812866000001,1967.269531,973.1439819,2017.225586,0.0,142280.998,141272.0051,85489.00306,161893.0058,149305.5479,448200.0047,1374.999949,1972.265137,1618.576172,9.991210938,44.96044922,280.75305180000004,34025803300
